Date,User,Number of likes,Tweeted from,Tweets
2022-10-27 18:03:49+00:00,Jj63927499J,2,Twitter for iPhone,@benedictrogers @RishiSunak Ban on Confucius institutions won’t save UK economy! Bashing China is not a solution for your disastrous economy either!
2022-10-27 18:03:44+00:00,Droog28311267,1,Twitter for Android,@tractorman07 @EssexPR @RishiSunak The UK economy?
2022-10-27 18:03:30+00:00,docmartincohen,0,Twitter Web App,"""In the past 30 years, the UK economy chose finance over industry, Britain’s government chose austerity over investment, and UK voters chose a closed and poorer economy over an open and richer one. The predictable results are falling wages and stunningly low productivity growth."""
2022-10-27 18:02:43+00:00,OldMaggot99,0,Twitter for Android,"To be fair, 44 days to chuff up the UK economy may not be her legacy.

#GTTO 
#GeneralElection2022 https://t.co/uz7ZTbGqYp"
2022-10-27 18:02:32+00:00,web3terminal,0,IFTTT,How Crypto Could Help Rishi Sunak Save the UK Economy https://t.co/ZAl6sM0GUg #CryptocurrencyNews $BTC $ETH
2022-10-27 18:02:12+00:00,arrowsmith,0,IFTTT,How Crypto Could Help Rishi Sunak Save the UK Economy: https://t.co/iS4Amay9KF
2022-10-27 18:01:36+00:00,Merrick963,4,Twitter for iPad,"Your basic ignorance of finance, an economy and how the corporate world works is actually dangerous if you had any power. It’s frightening you could be in charge!!! You are financially illiterate! Truly dangerous to the UK economy! https://t.co/0hd26gcaSJ"
2022-10-27 18:01:01+00:00,SteffiLewisUK,0,Buffer,Did you read this earlier? | Can Rishinomics Repair The UK Economy? | #Rishinomics #UKeconomy #SME #Accountants #MiltonKeynes #UK | follow @rogereddowes for more | https://t.co/qIs4wcEbK6 https://t.co/5I6Tp2Nmfz
2022-10-27 18:00:20+00:00,geemangeegee,1,Twitter for iPhone,"@RepStefanik Elise,this #CommitmentToAmerica of yours has the same policies that PM Truss tried to implement, it crashed the UK Economy, banks had to bail the Gov out, inflation rose again, mortgage rates doubled over night &amp; businesses went into a downward spiral🤷‍♂️

It’ll be a disaster!"
2022-10-27 17:55:07+00:00,Sanjayvermasbg,0,Twitter for Android,"@RishiSunak @narendramodi Honorable Prime Minister ji, it is believed that the UK economy is in a shambles in the current situation.
But you got a chance to do something good and make people's lives better. Your place in history has been confirmed.
Many many congratulations and best wishes.💐💐💐"
2022-10-27 17:50:32+00:00,MikeSangin,0,Twitter Web App,"@NJ_Timothy One thing is for sure, after the past six weeks its clear that the conservatives certainly don't understand our economic situation and can't be trusted with the UK economy"
2022-10-27 17:46:58+00:00,BazengaaKE,1,Twitter for Android,"By United Kingdom appreciating that #SportsAndArtsPay &amp; investing in SPORTS FACILITIES, over 22 million YOUTH out of UK's total population of 67.33 million Britons are employed in football ⚽ only &amp; build UK economy (tax). @CTP_Kenya @garyhgoodridge
#ACT
https://t.co/b3fAFf6Q0d"
2022-10-27 17:44:06+00:00,laskasasha,1,Twitter for iPad,@GeorgeFreemanMP @NJ_Timothy I think what’s make people anxious is that after 2019 nobody voted for a trashing of our political international integrity and lying and then in 2022 the use of the us the people and the uk economy as an experiment that trashed our fiscal reputation.
2022-10-27 17:42:48+00:00,ASI,4,Twitter for iPhone,"🗣 This evening, we are hosting @danieljmitchell, the President of the Centre for Freedom and Prosperity in conversation with our @eamonnbutler on 👇 

📊 What’s Next for the UK Economy? https://t.co/sxQfH5FiBH"
2022-10-27 17:38:10+00:00,KamMistry1972,0,Twitter for Android,"@Haggis_UK The whole Brexit Referendum was a total joke. I blame David Cameron for having referendum in 1st place. Which plonker thought it would be good to leave EU?? How can that benefit UK economy?? The vote had no majority ( 52%  yes &amp; 48% no), yet we went with the leave result..joke!"
2022-10-27 17:35:24+00:00,Liddlebigmouth1,1,Twitter Web App,"@AlienRelic @holland_tom The backlash about him is about him being conservative and super wealthy while the UK economy has tanked, and that he was not elected by the people but appointed by his party."
2022-10-27 17:32:59+00:00,RobMiddleton11,0,Twitter for Android,"@FryEmily Thanks for the detailed analysis, fascinating. Can I ask what does a 4% reduction/underperformance in trade in services equate to in monetary terms? Assuming a fairly sizeable amount to UK economy?"
2022-10-27 17:19:36+00:00,DavidGa25208847,1,Twitter for Android,"In 2016, the UK economy was 90% the size of Germany.  Now, it's less than 70%.
#BrexitBrokeBritain"
2022-10-27 17:16:58+00:00,freespeechmarty,0,Twitter Web App,"aggressive rate hukes could crash the UK economy , is the prime minster my sunak taking notice.....! https://t.co/aT6Y2kRQ0B"
2022-10-27 17:15:58+00:00,KeithMc67007276,5,Twitter Web App,"@petluddite @CarolineLucas I'm not a fan of the Tories, but he's the newly appointed PM, he's has more urgent matter to deal with, ie fixing the many problems of the Uk economy."
2022-10-27 17:13:54+00:00,ArtDesignLiz,0,Twitter for iPhone,@jessicaelgot It’s glaringly obvious that the Tories will seek to up oil production in the North Sea in order to help stabilise the UK economy. They will say it is necessary to fund alternative schemes and is ‘short term’. That also means a major move to destroy Scottish Independence.
2022-10-27 17:12:24+00:00,JasonIsCreating,0,Twitter Web App,"And Truss' plan tanked the UK economy so badly, she resigned after less than 2 months in office, and the damage will take years to repair and rebuild from. https://t.co/SKGwUP1siF"
2022-10-27 17:08:19+00:00,HealthyAgeingUK,1,Twitter Web App,Perfect timing for this new report which finds that the UK economy could see a boost of around £948 million if we simply made our spending environments more inclusive to those living with dementia and other cognitive impairments. https://t.co/zcMiiQ3U3D
2022-10-27 17:05:47+00:00,ProfStrachan,26,Twitter for Android,"@arikring @GeraldKutney @CailinasEirinn @SaleemulHuq @Jackthelad1947 @kirillklip @KAdnoub @ECOWARRIORSS @AdamRogers2030 @blanketcrap @carlyinNJ @Jilliemary @a_fly_guy @NJdoc @CapaTosta122 @JanZaxBee @pegb_ @restorm @elder_jodi @TheStephenRalph @Totalrecoverys1 @FrackHazReveal @BrokenTwitty @krollteri @61Mudu @Wipapa5 @VT_Gemini @lahautj @Hroadie @Jossfjh @kangabella @Eddie72J @artytrace @lkafle @AntonBoym @RosieM1919 @AuroraBlogspot @Betterw05759703 @ElizaWallace27 @awilliams_a @emocionycambio @brianoloughlin9 @thewebbix @dnauerbach13 @ckkoch3 @jjj5819 @SamONeillSA UK infrastructure at risk from #ClimateCrisis due to ‘extreme weakness’ in government 

""Cascading crises are a major danger to the functioning of the #UK #Economy, and to society–that’s why this is a serious risk to #NationalSecurity""

https://t.co/bV5tBBEgSN"
2022-10-27 17:02:37+00:00,pete_nicoll,24,Twitter Web App,@GregHands @Douglas4Moray @david_duguid @ScotSecofState @murdo_fraser @LiamKerrMSP @DavidMundellDCT @AndrewBowie_MP @John2Win @ScotchWhiskySWA @RicHolden The Office for Budget Responsibility (OBR) states that the long-term impact of Brexit will be worse for the UK economy than Covid-19. Explain britfash.
2022-10-27 17:02:05+00:00,killahpriest000,0,Twitter for Android,"@Bubtok @madlancslass Ah yes when UK economy is going downhill with rising inflation,halal is now the pseudo issue being topic of contention.This is why ur country is becoming a 3rd world country especially after BREXIT. You let Conservative to rule the country for a decade,this is what it becomes."
2022-10-27 17:01:36+00:00,Masupioakat,0,Twitter Web App,"@Shalondon11 @PratikshaBarwa2 @RishiSunak @narendramodi India already surpassed UK economy! 
India leadership!!"
2022-10-27 17:00:09+00:00,MichaelMan_MKM,0,LiveSocial EU,"#inflation is the single most important issue occupying the minds of investment strategists, here's how central banks are tackling it. #costofliving #ukeconomy https://t.co/Tc4H8BCl8m"
2022-10-27 16:48:36+00:00,TonycollingsA,0,Twitter for iPad,Why the Costs of Brexit Keep Growing for the UK Economy https://t.co/u3F6icKZoR via @YouTube
2022-10-27 16:48:28+00:00,Saleem_vid,0,Twitter for Android,"@MrMnd73 @Peitho70 @SKSEqualizer @MercyMuroki @AnushkaAsthana I'm sorry, that article describes this ""wealthy"" cohort as having cash and assets worth over £1million. And says that 1500 of them left last year. 

This is not what I'm talking about at all. 

And does not make much a difference to the UK economy"
2022-10-27 16:47:37+00:00,craftbeersoflre,0,Twitter for Android,@PhilipE01353369 @Jonatha82599254 @Rob_Kimbell Before Brexit the UK economy was 90%of the value of Germany. It's currently 70% There was never any economy value to Brexit.
2022-10-27 16:45:32+00:00,jvpandya,0,Twitter Web App,"UK ke PM ke ghar mai bhi selan ka problem hai. Sach much mai economy ki lagi padi hai... 

#RishiSunak #UnitedKingdom #BrexitDisaster #BrexitBrokeBritain #Brexit #BrexitReality #BrexitWasAScam #UKeconomy https://t.co/ujyOLeKy2b https://t.co/cEF0wcvNSf"
2022-10-27 16:45:13+00:00,HFBFinancial,0,Hearsay Social,"Gilts have been in the news a lot recently, but not everyone understands why these assets are so vital to the UK economy. https://t.co/jpm1OQdHuN"
2022-10-27 16:41:17+00:00,MartinP_Wales,0,Twitter for iPhone,"Cardiff University contributed £3.68 billion to the UK economy in a single year-report published by one of Europe’s leading specialist economics and policy consultancies

These billions from here and there start to build up. ‘Poor’ Wales? 🤷🏻‍♂️
#Annibyniaeth  https://t.co/RgnrlvNfV6"
2022-10-27 16:40:40+00:00,OrkneyBear,2,Twitter Web App,"UK PM Sunak speaks to India's Modi, hopes for progress on trade deal https://t.co/MnX7BwHM5r.

Whatever deal the Tory Party makes with India won't benefit the UK economy, nor will it go down well with the Tory membership."
2022-10-27 16:35:31+00:00,CyclistWigan,1,Twitter for Android,@MartinDaubney Or another way to look at it is that £6.8 million is injected into the UK economy DAILY. Who knew Martin was part of the anti-growth coalition?
2022-10-27 16:28:53+00:00,williedrennan,3,Twitter Web App,"@BernieSpofforth It's fortunate that Big Bank can churn out as much money as required on their magic laptop - for the way the UK economy is being demolished, very little of that cash will be generated here."
2022-10-27 16:27:12+00:00,ExecSuperHead,2,Twitter for iPad,@AddictScrabble @BBCr4today @MailOnline Telling the truth about the absolute mess the UK Government has been in this summer plus the damage done to the UK economy by Liz Truss and Kwasi Kwarteng does not make you pro Labour!
2022-10-27 16:17:00+00:00,donjovi2,0,Twitter for Android,"@Haggis_UK @timloughton why not listen to US right wing economist, Anthony Scaramucci. Get over your nationalism, another ref, rejoin. 2016 UK economy 90% that of Germany, now it's below 70%. IN 6 YEARS!! From an interview on CNBC 2 days ago."
2022-10-27 16:16:14+00:00,Lida63778725,0,Twitter for iPhone,@UKLabour Hi  why people do not accept him?mey be he can control UK economy
2022-10-27 16:15:47+00:00,MarcusAlcock1,0,Twitter for iPhone,@itvpeston @Peston @AngelaRayner Rejoin! The UK economy will benefit; Europe will benefit; the world will benefit! Here’s to the Single Market!
2022-10-27 16:15:09+00:00,bwmsjp,0,LiveSocial EU,"The Rule of 72 helps with quick estimates for anything that grows exponentially, like GDP or inflation. There's many financial applications for it, what do you use it for? #economics #fintech #ruleof72 #ukeconomy https://t.co/5YPLklegfC"
2022-10-27 16:07:05+00:00,butlerofdogs,0,Twitter for iPhone,@philmarshall44 @MarinaPurkiss Wrecking the UK economy doesn’t seem like the most rational course of action to address the issue.
2022-10-27 16:07:02+00:00,MuJml2621,1,Twitter Web App,"@BarbBrklycica @mattgaetz It's the same economic plan as Liz Truss, who tanked the UK economy and killed the Queen in 44 days."
2022-10-27 16:05:28+00:00,artnich54,2,Twitter for iPhone,"@John2Win Gaslighting again John Lamont MSP? This says a lot about you and your lack of understanding about rejoining Europe.
Scotland deserves better than this endless Tory negativity while the Tory WM Gov take a scythe through the Uk economy and society"
2022-10-27 16:00:17+00:00,PTScumbria,0,Hearsay Social,"Gilts have been in the news a lot recently, but not everyone understands why these assets are so vital to the UK economy. https://t.co/bXHSrBzRrD"
2022-10-27 15:54:39+00:00,AliVelshi,22,Twitter for iPhone,"@MarshaBlackburn Are “Socialist” Democrats also wrecking the UK economy? Or Germany, or the Netherlands, or Spain. Or, for that matter, the ENTIRE European Union, all of which - like everything listed above - has higher inflation than the U.S.?"
2022-10-27 15:51:18+00:00,flyingsages,0,Twitter for Android,@RishiSunak @narendramodi Now work hard to destroy UK economy and do what @POTUS says
2022-10-27 15:50:38+00:00,gt7660412,0,Twitter for Android,"Not content with damaging UK economy, reducing government income by £40 billion pa through a reckless extreme Brexit negotiation (capitulation), Tories allow major oil companies to make record profits without seeking proportionate incr. in tax.  https://t.co/klHO8m2GR5"
2022-10-27 15:48:47+00:00,lovehateearworm,0,Twitter for Android,"@Ad1naS 3 years ago the UK economy was healthy.

For 2 1/2 years #RishiSunak was Chancellor of the Exchequer, responsible for the economy  - which tanked.

But, according to you &amp; #TrevorNoah, as I am white I can only complain about white politicians failures without being called racist"
2022-10-27 15:48:42+00:00,authorvikrams,0,Twitter Web App,"@RishiSunak @narendramodi With an Investment Banker at the helm the UK economy is in safe hands now. 
Good luck PM @RishiSunak . May both the democracies prosper together."
